character_name,url,gender
Bull's Eye (Earth-616),https://marvel.fandom.com/wiki/Bull%27s_Eye_(Earth-616),Male
Bullseye (Lester) (Earth-616),https://marvel.fandom.com/wiki/Bullseye_(Lester)_(Earth-616),Male
Byron Spencer (Earth-616),https://marvel.fandom.com/wiki/Byron_Spencer_(Earth-616),Male
Caiera (Earth-616),https://marvel.fandom.com/wiki/Caiera_(Earth-616),Female
Cain Marko (Earth-616),https://marvel.fandom.com/wiki/Cain_Marko_(Earth-616),Male
Cain Marko (Earth-1610),https://marvel.fandom.com/wiki/Cain_Marko_(Earth-1610),Male
Calvin Carr (Earth-616),https://marvel.fandom.com/wiki/Calvin_Carr_(Earth-616),Male
Calvin Rankin (Earth-616),https://marvel.fandom.com/wiki/Calvin_Rankin_(Earth-616),Male
Camille Benally (Earth-616),https://marvel.fandom.com/wiki/Camille_Benally_(Earth-616),Female
Captain (Nextwave) (Earth-616),https://marvel.fandom.com/wiki/Captain_(Nextwave)_(Earth-616),Male
Captain America (Earth-1298),https://marvel.fandom.com/wiki/Captain_America_(Earth-1298),Male
Captain Barracuda (Earth-616),https://marvel.fandom.com/wiki/Captain_Barracuda_(Earth-616),Male
Carl Blake (Earth-616),https://marvel.fandom.com/wiki/Carl_Blake_(Earth-616),Male
Carl Burbank (Earth-616),https://marvel.fandom.com/wiki/Carl_Burbank_(Earth-616),Male
Carl Creel (Earth-616),https://marvel.fandom.com/wiki/Carl_Creel_(Earth-616),Male
Carl King (Earth-616),https://marvel.fandom.com/wiki/Carl_King_(Earth-616),Male
Carlos Cabrera (Earth-616),https://marvel.fandom.com/wiki/Carlos_Cabrera_(Earth-616),Male
Carlos Lobo (Earth-616),https://marvel.fandom.com/wiki/Carlos_Lobo_(Earth-616),Male
Carmella Unuscione (Earth-616),https://marvel.fandom.com/wiki/Carmella_Unuscione_(Earth-616),Female
Carmilla Black (Earth-616),https://marvel.fandom.com/wiki/Carmilla_Black_(Earth-616),Female
Carson Knowles (Earth-616),https://marvel.fandom.com/wiki/Carson_Knowles_(Earth-616),Male
Carter Ghazikhanian (Earth-616),https://marvel.fandom.com/wiki/Carter_Ghazikhanian_(Earth-616),Male
Cassandra Lang (Earth-616),https://marvel.fandom.com/wiki/Cassandra_Lang_(Earth-616),Female
Cassandra Richards (Earth-6311),https://marvel.fandom.com/wiki/Cassandra_Richards_(Earth-6311),Female
Cat Burglar (Earth-616),https://marvel.fandom.com/wiki/Cat_Burglar_(Earth-616),Male
Cathy Webster (Earth-616),https://marvel.fandom.com/wiki/Cathy_Webster_(Earth-616),Female
Cauldron (Earth-616),https://marvel.fandom.com/wiki/Cauldron_(Earth-616),Male
Ce'Athauna Asira Davin (Earth-616),https://marvel.fandom.com/wiki/Ce%27Athauna_Asira_Davin_(Earth-616),Female
Cecilia Cardinale (Earth-616),https://marvel.fandom.com/wiki/Cecilia_Cardinale_(Earth-616),Female
Cell (Earth-616),https://marvel.fandom.com/wiki/Cell_(Earth-616),Male
Cerberus (Earth-616),https://marvel.fandom.com/wiki/Cerberus_(Earth-616),Male
Cessily Kincaid (Earth-616),https://marvel.fandom.com/wiki/Cessily_Kincaid_(Earth-616),Female
Ch'vayre (Earth-4935),https://marvel.fandom.com/wiki/Ch%27vayre_(Earth-4935),Male
Chance (Fallen Angels) (Earth-616),https://marvel.fandom.com/wiki/Chance_(Fallen_Angels)_(Earth-616),Female
Charles Barton (Earth-616),https://marvel.fandom.com/wiki/Charles_Barton_(Earth-616),Male
Charles Grey (Earth-616),https://marvel.fandom.com/wiki/Charles_Grey_(Earth-616),Male
Charles Little Sky (Earth-616),https://marvel.fandom.com/wiki/Charles_Little_Sky_(Earth-616),Male
Charles Stanton (Earth-616),https://marvel.fandom.com/wiki/Charles_Stanton_(Earth-616),Male
Charlotte Witter (Earth-616),https://marvel.fandom.com/wiki/Charlotte_Witter_(Earth-616),Female
Chase Stein (Earth-616),https://marvel.fandom.com/wiki/Chase_Stein_(Earth-616),Male
Chili Storm (Earth-616),https://marvel.fandom.com/wiki/Chili_Storm_(Earth-616),Female
Christian Cord (Earth-616),https://marvel.fandom.com/wiki/Christian_Cord_(Earth-616),Male
Christopher Bradley (Earth-616),https://marvel.fandom.com/wiki/Christopher_Bradley_(Earth-616),Male
Christopher Daniels (Earth-616),https://marvel.fandom.com/wiki/Christopher_Daniels_(Earth-616),Male
Christopher Powell (Earth-616),https://marvel.fandom.com/wiki/Christopher_Powell_(Earth-616),Male
Christopher Summers (Earth-616),https://marvel.fandom.com/wiki/Christopher_Summers_(Earth-616),Male
Claire Voyant (Earth-616),https://marvel.fandom.com/wiki/Claire_Voyant_(Earth-616),Female
Cleavon Twain (Earth-616),https://marvel.fandom.com/wiki/Cleavon_Twain_(Earth-616),Male
Cletus Hondo (Earth-616),https://marvel.fandom.com/wiki/Cletus_Hondo_(Earth-616),Male
Cletus Kasady (Earth-616),https://marvel.fandom.com/wiki/Cletus_Kasady_(Earth-616),Male
Clinton Barton (Earth-30847),https://marvel.fandom.com/wiki/Clinton_Barton_(Earth-30847),Male
Clinton McIntyre (Earth-616),https://marvel.fandom.com/wiki/Clinton_McIntyre_(Earth-616),Male
Cody Fleischer (Earth-616),https://marvel.fandom.com/wiki/Cody_Fleischer_(Earth-616),Male
Cole Wittman (Earth-616),https://marvel.fandom.com/wiki/Cole_Wittman_(Earth-616),Female
Colin Hume (Earth-616),https://marvel.fandom.com/wiki/Colin_Hume_(Earth-616),Male
Colin McKay (Earth-616),https://marvel.fandom.com/wiki/Colin_McKay_(Earth-616),Male
Colleen Wing (Earth-616),https://marvel.fandom.com/wiki/Colleen_Wing_(Earth-616),Female
Colossus (Vegan) (Earth-616),https://marvel.fandom.com/wiki/Colossus_(Vegan)_(Earth-616),Male
Commuter (Ron) (Earth-616),https://marvel.fandom.com/wiki/Commuter_(Ron)_(Earth-616),Male
Conrad Josten (Earth-616),https://marvel.fandom.com/wiki/Conrad_Josten_(Earth-616),Male
Craig Saunders Jr. (Earth-616),https://marvel.fandom.com/wiki/Craig_Saunders_Jr._(Earth-616),Male
Cru (Earth-616),https://marvel.fandom.com/wiki/Cru_(Earth-616),Female
Crystalia Amaquelin (Earth-616),https://marvel.fandom.com/wiki/Crystalia_Amaquelin_(Earth-616),Female
Crystar (Earth-616),https://marvel.fandom.com/wiki/Crystar_(Earth-616),Male
Curtis Doyle (Earth-616),https://marvel.fandom.com/wiki/Curtis_Doyle_(Earth-616),Male
Cutza (Earth-616),https://marvel.fandom.com/wiki/Cutza_(Earth-616),Male
Cybelle (Earth-616),https://marvel.fandom.com/wiki/Cybelle_(Earth-616),Female
Cylla Markham (Earth-616),https://marvel.fandom.com/wiki/Cylla_Markham_(Earth-616),Female
Dagny Forrester (Earth-616),https://marvel.fandom.com/wiki/Dagny_Forrester_(Earth-616),Female
Dale Sturm (Earth-616),https://marvel.fandom.com/wiki/Dale_Sturm_(Earth-616),Male
Dan Kane (Earth-616),https://marvel.fandom.com/wiki/Dan_Kane_(Earth-616),Male
Daniel Axum (Earth-616),https://marvel.fandom.com/wiki/Daniel_Axum_(Earth-616),Male
Daniel Jermain (Earth-616),https://marvel.fandom.com/wiki/Daniel_Jermain_(Earth-616),Male
Daniel Ketch (Earth-616),https://marvel.fandom.com/wiki/Daniel_Ketch_(Earth-616),Male
Daniel Leighton (Earth-616),https://marvel.fandom.com/wiki/Daniel_Leighton_(Earth-616),Male
Daniel Lyons (Earth-616),https://marvel.fandom.com/wiki/Daniel_Lyons_(Earth-616),Male
Daniel Rand (Earth-1610),https://marvel.fandom.com/wiki/Daniel_Rand_(Earth-1610),Male
Danielle Moonstar (Earth-616),https://marvel.fandom.com/wiki/Danielle_Moonstar_(Earth-616),Female
Dante Pertuz (Earth-616),https://marvel.fandom.com/wiki/Dante_Pertuz_(Earth-616),Male
Dargo Ktor (Earth-8710),https://marvel.fandom.com/wiki/Dargo_Ktor_(Earth-8710),Male
Darian Elliott (Earth-616),https://marvel.fandom.com/wiki/Darian_Elliott_(Earth-616),Male
Darkhold Dwarf (Earth-616),https://marvel.fandom.com/wiki/Darkhold_Dwarf_(Earth-616),Male
David Angar (Earth-616),https://marvel.fandom.com/wiki/David_Angar_(Earth-616),Male
David Cannon (Earth-616),https://marvel.fandom.com/wiki/David_Cannon_(Earth-616),Male
David Christopher Bank (Earth-616),https://marvel.fandom.com/wiki/David_Christopher_Bank_(Earth-616),Male
David Dean (Earth-616),https://marvel.fandom.com/wiki/David_Dean_(Earth-616),Male
David Kalen (Earth-616),https://marvel.fandom.com/wiki/David_Kalen_(Earth-616),Male
David Rand (Earth-616),https://marvel.fandom.com/wiki/David_Rand_(Earth-616),Male
Davida DeVito (Earth-616),https://marvel.fandom.com/wiki/Davida_DeVito_(Earth-616),Female
Davis Cameron (Earth-616),https://marvel.fandom.com/wiki/Davis_Cameron_(Earth-616),Male
Davos (Earth-616),https://marvel.fandom.com/wiki/Davos_(Earth-616),Male
Dawn Greenwood (Earth-616),https://marvel.fandom.com/wiki/Dawn_Greenwood_(Earth-616),Female
Daydream (Earth-616),https://marvel.fandom.com/wiki/Daydream_(Earth-616),Female
Dead Girl (Moonbeam) (Earth-616),https://marvel.fandom.com/wiki/Dead_Girl_(Moonbeam)_(Earth-616),Female
Dean Boswell (Earth-616),https://marvel.fandom.com/wiki/Dean_Boswell_(Earth-616),Male
Death Wreck (Minion) (Earth-8410),https://marvel.fandom.com/wiki/Death_Wreck_(Minion)_(Earth-8410),Male
Death's Head (Styrakos),https://marvel.fandom.com/wiki/Death%27s_Head_(Styrakos),Male
Deathurge (Earth-616),https://marvel.fandom.com/wiki/Deathurge_(Earth-616),Male
Deborah Bertrand (Earth-616),https://marvel.fandom.com/wiki/Deborah_Bertrand_(Earth-616),Female
Deborah Fields (Earth-616),https://marvel.fandom.com/wiki/Deborah_Fields_(Earth-616),Female
Debra Whitman (Earth-616),https://marvel.fandom.com/wiki/Debra_Whitman_(Earth-616),Female
Dee Milo (Earth-616),https://marvel.fandom.com/wiki/Dee_Milo_(Earth-616),Female
Delilah (Earth-616),https://marvel.fandom.com/wiki/Delilah_(Earth-616),Female
Delroy Garrett Jr. (Earth-616),https://marvel.fandom.com/wiki/Delroy_Garrett_Jr._(Earth-616),Male
DeMarr Davis (Earth-616),https://marvel.fandom.com/wiki/DeMarr_Davis_(Earth-616),Male
Demogoblin (Earth-616),https://marvel.fandom.com/wiki/Demogoblin_(Earth-616),Female
Denise Baranger (Earth-616),https://marvel.fandom.com/wiki/Denise_Baranger_(Earth-616),Female
Dennis Sykes (Earth-616),https://marvel.fandom.com/wiki/Dennis_Sykes_(Earth-616),Male
Derek Smalls (Earth-616),https://marvel.fandom.com/wiki/Derek_Smalls_(Earth-616),Male
Derrick Wainscroft (Earth-616),https://marvel.fandom.com/wiki/Derrick_Wainscroft_(Earth-616),Male
Desak Sterixian (Earth-616),https://marvel.fandom.com/wiki/Desak_Sterixian_(Earth-616),Male
Desmond Charne (Earth-616),https://marvel.fandom.com/wiki/Desmond_Charne_(Earth-616),Male
Desmond Drew (Earth-616),https://marvel.fandom.com/wiki/Desmond_Drew_(Earth-616),Male
Desmond Pitt (Earth-616),https://marvel.fandom.com/wiki/Desmond_Pitt_(Earth-616),Male
Destroyer (Enchanted Armor),https://marvel.fandom.com/wiki/Destroyer_(Enchanted_Armor),
Devil Dinosaur (Earth-78411),https://marvel.fandom.com/wiki/Devil_Dinosaur_(Earth-78411),Male
Devlor (Earth-616),https://marvel.fandom.com/wiki/Devlor_(Earth-616),Male
Digger (Vegas Thirteen) (Earth-616),https://marvel.fandom.com/wiki/Digger_(Vegas_Thirteen)_(Earth-616),Male
Dinah Soar (Earth-616),https://marvel.fandom.com/wiki/Dinah_Soar_(Earth-616),Female
Dirk Garthwaite (Earth-616),https://marvel.fandom.com/wiki/Dirk_Garthwaite_(Earth-616),Male
Dirtnap (Earth-616),https://marvel.fandom.com/wiki/Dirtnap_(Earth-616),Male
Dirty Wolff (Earth-616),https://marvel.fandom.com/wiki/Dirty_Wolff_(Earth-616),Male
Dogma (Earth-616),https://marvel.fandom.com/wiki/Dogma_(Earth-616),Male
Dolly Donahue (Earth-616),https://marvel.fandom.com/wiki/Dolly_Donahue_(Earth-616),Female
Domini (Earth-616),https://marvel.fandom.com/wiki/Domini_(Earth-616),Female
Dominikos Petrakis (Earth-616),https://marvel.fandom.com/wiki/Dominikos_Petrakis_(Earth-616),Male
Don Hertz (Earth-616),https://marvel.fandom.com/wiki/Don_Hertz_(Earth-616),Male
Donald Callahan (Earth-616),https://marvel.fandom.com/wiki/Donald_Callahan_(Earth-616),Male
Donald Clendenon (Earth-616),https://marvel.fandom.com/wiki/Donald_Clendenon_(Earth-616),Male
Donald Gill (Earth-616),https://marvel.fandom.com/wiki/Donald_Gill_(Earth-616),Male
Dontrell Hamilton (Earth-616),https://marvel.fandom.com/wiki/Dontrell_Hamilton_(Earth-616),Male
Doreen Green (Earth-616),https://marvel.fandom.com/wiki/Doreen_Green_(Earth-616),Female
Doris Evans (Earth-616),https://marvel.fandom.com/wiki/Doris_Evans_(Earth-616),Female
Dorma (Earth-616),https://marvel.fandom.com/wiki/Dorma_(Earth-616),Female
Douglas Carmody (Earth-616),https://marvel.fandom.com/wiki/Douglas_Carmody_(Earth-616),Male
Douglas Scott (Earth-616),https://marvel.fandom.com/wiki/Douglas_Scott_(Earth-616),Male
Drake Shannon (Earth-616),https://marvel.fandom.com/wiki/Drake_Shannon_(Earth-616),Male
Dredmund Cromwell (Earth-616),https://marvel.fandom.com/wiki/Dredmund_Cromwell_(Earth-616),Male
Drew Daniels (Earth-616),https://marvel.fandom.com/wiki/Drew_Daniels_(Earth-616),Male
Drom (Earth-616),https://marvel.fandom.com/wiki/Drom_(Earth-616),Male
Dromedan (Earth-616),https://marvel.fandom.com/wiki/Dromedan_(Earth-616),Male
Droom (Earth-616),https://marvel.fandom.com/wiki/Droom_(Earth-616),Male
Duc No Tranh (Earth-616),https://marvel.fandom.com/wiki/Duc_No_Tranh_(Earth-616),Male
Duncan Vess (Earth-616),https://marvel.fandom.com/wiki/Duncan_Vess_(Earth-616),Male
Durok (Earth-616),https://marvel.fandom.com/wiki/Durok_(Earth-616),Male
Duvid Fortunov (Earth-616),https://marvel.fandom.com/wiki/Duvid_Fortunov_(Earth-616),Male
Dylan Brock (Earth-616),https://marvel.fandom.com/wiki/Dylan_Brock_(Earth-616),Male
Earthquake (Earth-616),https://marvel.fandom.com/wiki/Earthquake_(Earth-616),Male
Ebenezer Laughton (Earth-616),https://marvel.fandom.com/wiki/Ebenezer_Laughton_(Earth-616),Male
Ebony (Earth-616),https://marvel.fandom.com/wiki/Ebony_(Earth-616),Female
Eden Fesi (Earth-616),https://marvel.fandom.com/wiki/Eden_Fesi_(Earth-616),Male
Edith Harker (Earth-616),https://marvel.fandom.com/wiki/Edith_Harker_(Earth-616),Female
Edith Sawyer (Earth-616),https://marvel.fandom.com/wiki/Edith_Sawyer_(Earth-616),Female
Eduardo Lobo (Earth-616),https://marvel.fandom.com/wiki/Eduardo_Lobo_(Earth-616),Male
Edward Brock (Earth-616),https://marvel.fandom.com/wiki/Edward_Brock_(Earth-616),Male
Edward Brock (Earth-50701),https://marvel.fandom.com/wiki/Edward_Brock_(Earth-50701),Male
Edward Brock Jr. (Earth-1610),https://marvel.fandom.com/wiki/Edward_Brock_Jr._(Earth-1610),Male
Edward Cross (Skinhead) (Earth-616),https://marvel.fandom.com/wiki/Edward_Cross_(Skinhead)_(Earth-616),Male
Edward Dyson (Earth-616),https://marvel.fandom.com/wiki/Edward_Dyson_(Earth-616),Male
Edward Ferbel (Earth-616),https://marvel.fandom.com/wiki/Edward_Ferbel_(Earth-616),Male
Edward Lavell (Earth-616),https://marvel.fandom.com/wiki/Edward_Lavell_(Earth-616),Male
Edward March (Earth-616),https://marvel.fandom.com/wiki/Edward_March_(Earth-616),Male
Edward Passim (Earth-616),https://marvel.fandom.com/wiki/Edward_Passim_(Earth-616),Male
Elaine Coll (Earth-616),https://marvel.fandom.com/wiki/Elaine_Coll_(Earth-616),Female
Electric Eve (Earth-616),https://marvel.fandom.com/wiki/Electric_Eve_(Earth-616),Female
Electro (Robot) (Earth-616),https://marvel.fandom.com/wiki/Electro_(Robot)_(Earth-616),
Elektra Natchios (Earth-1610),https://marvel.fandom.com/wiki/Elektra_Natchios_(Earth-1610),Female
Elijah Bradley (Earth-616),https://marvel.fandom.com/wiki/Elijah_Bradley_(Earth-616),Male
Eliot Franklin (Clown) (Earth-616),https://marvel.fandom.com/wiki/Eliot_Franklin_(Clown)_(Earth-616),Male
Elizabeth Allan (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Allan_(Earth-616),Female
Elizabeth Allan (Earth-1610),https://marvel.fandom.com/wiki/Elizabeth_Allan_(Earth-1610),Female
Elizabeth Braddock (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Braddock_(Earth-616),Female
Elizabeth Brant (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Brant_(Earth-616),Female
Elizabeth Rawson (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Rawson_(Earth-616),Female
Elizabeth Ross (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Ross_(Earth-616),Female
Elliot Boggs (Earth-1610),https://marvel.fandom.com/wiki/Elliot_Boggs_(Earth-1610),Male
Elton Healey (Earth-616),https://marvel.fandom.com/wiki/Elton_Healey_(Earth-616),Male
Elton Morrow (Earth-616),https://marvel.fandom.com/wiki/Elton_Morrow_(Earth-616),Male
Elvin Haliday (Earth-616),https://marvel.fandom.com/wiki/Elvin_Haliday_(Earth-616),Male
Elyse Nelson (Earth-616),https://marvel.fandom.com/wiki/Elyse_Nelson_(Earth-616),Female
Emery Schaub (Earth-616),https://marvel.fandom.com/wiki/Emery_Schaub_(Earth-616),Male
Empathoid (Earth-616),https://marvel.fandom.com/wiki/Empathoid_(Earth-616),
Enid Richards (Earth-1610),https://marvel.fandom.com/wiki/Enid_Richards_(Earth-1610),Female
Enmity (Earth-616),https://marvel.fandom.com/wiki/Enmity_(Earth-616),Female
Equilibrius (Earth-616),https://marvel.fandom.com/wiki/Equilibrius_(Earth-616),Male
Eradica (Earth-616),https://marvel.fandom.com/wiki/Eradica_(Earth-616),Female
Erg (Earth-616),https://marvel.fandom.com/wiki/Erg_(Earth-616),Male
Eric Brooks (Earth-616),https://marvel.fandom.com/wiki/Eric_Brooks_(Earth-616),Male
Eric Cameron (Earth-616),https://marvel.fandom.com/wiki/Eric_Cameron_(Earth-616),Male
Eric Gitter (Earth-616),https://marvel.fandom.com/wiki/Eric_Gitter_(Earth-616),Male
Eric Kleinstock (Earth-616),https://marvel.fandom.com/wiki/Eric_Kleinstock_(Earth-616),Male
Eric Koenig (Earth-616),https://marvel.fandom.com/wiki/Eric_Koenig_(Earth-616),Male
Eric Masterson (Earth-616),https://marvel.fandom.com/wiki/Eric_Masterson_(Earth-616),Male
Eric O'Grady (Earth-616),https://marvel.fandom.com/wiki/Eric_O%27Grady_(Earth-616),Male
Eric Savin (Earth-616),https://marvel.fandom.com/wiki/Eric_Savin_(Earth-616),Male
Eric Slaughter (Crime Boss) (Earth-616),https://marvel.fandom.com/wiki/Eric_Slaughter_(Crime_Boss)_(Earth-616),Male
Eric Williams (Earth-616),https://marvel.fandom.com/wiki/Eric_Williams_(Earth-616),Male
Erik Josten (Earth-616),https://marvel.fandom.com/wiki/Erik_Josten_(Earth-616),Male
Erik the Red (Earth-616),https://marvel.fandom.com/wiki/Erik_the_Red_(Earth-616),Male
Ernest Popchik (Earth-616),https://marvel.fandom.com/wiki/Ernest_Popchik_(Earth-616),Male
Ernest St. Ives (Earth-616),https://marvel.fandom.com/wiki/Ernest_St._Ives_(Earth-616),Male
Ethan Warren (Earth-616),https://marvel.fandom.com/wiki/Ethan_Warren_(Earth-616),Male
Eugene Thompson (Earth-616),https://marvel.fandom.com/wiki/Eugene_Thompson_(Earth-616),Male
Extermina (Earth-616),https://marvel.fandom.com/wiki/Extermina_(Earth-616),Female
Extirpia (Earth-616),https://marvel.fandom.com/wiki/Extirpia_(Earth-616),Female
Eye Killers (Earth-616),https://marvel.fandom.com/wiki/Eye_Killers_(Earth-616),
Fabian Cortez (Earth-616),https://marvel.fandom.com/wiki/Fabian_Cortez_(Earth-616),Male
Fabian Marechal-Julbin (Earth-616),https://marvel.fandom.com/wiki/Fabian_Marechal-Julbin_(Earth-616),Male
Fader (Earth-616),https://marvel.fandom.com/wiki/Fader_(Earth-616),Male
Fafnir (Nastrond) (Earth-616),https://marvel.fandom.com/wiki/Fafnir_(Nastrond)_(Earth-616),Male
Fahnbullah Eddy (Earth-616),https://marvel.fandom.com/wiki/Fahnbullah_Eddy_(Earth-616),Female
Fallen One (Herald) (Earth-616),https://marvel.fandom.com/wiki/Fallen_One_(Herald)_(Earth-616),Male
Fang (Imperial Guard) (Earth-616),https://marvel.fandom.com/wiki/Fang_(Imperial_Guard)_(Earth-616),Male
Farouk Al-Fasaud (Earth-616),https://marvel.fandom.com/wiki/Farouk_Al-Fasaud_(Earth-616),Male
Fat Cobra (Earth-616),https://marvel.fandom.com/wiki/Fat_Cobra_(Earth-616),Male
Father Darklyte (Earth-616),https://marvel.fandom.com/wiki/Father_Darklyte_(Earth-616),Male
Felicia Hardy (Earth-616),https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-616),Female
Fen (Earth-616),https://marvel.fandom.com/wiki/Fen_(Earth-616),Female
Fera (Earth-616),https://marvel.fandom.com/wiki/Fera_(Earth-616),Female
Ferdinand Lopez (Earth-616),https://marvel.fandom.com/wiki/Ferdinand_Lopez_(Earth-616),Male
Fever Pitch (Earth-616),https://marvel.fandom.com/wiki/Fever_Pitch_(Earth-616),Male
Fiona Knoblach (Earth-616),https://marvel.fandom.com/wiki/Fiona_Knoblach_(Earth-616),Female
Fireflyte (Earth-616),https://marvel.fandom.com/wiki/Fireflyte_(Earth-616),Female
Flavius Scollio (Earth-616),https://marvel.fandom.com/wiki/Flavius_Scollio_(Earth-616),Male
Fletcher Traynor (Earth-616),https://marvel.fandom.com/wiki/Fletcher_Traynor_(Earth-616),Male
Flexo (Symbiote) (Earth-616),https://marvel.fandom.com/wiki/Flexo_(Symbiote)_(Earth-616),Agender
